FIFO,0.1,0.012285180994972,0.005813358560766,100,0.003458948343656,0.152729559277049,0.029624119339884,135,0.015170347534536
FIFO,0.2,0.049522826881884,0.011842002053215,100,0.007045991221663,0.334317494889399,0.043190291676966,100,0.025698223547795
FIFO,0.3,0.128132067714938,0.020857428932401,100,0.012410170214779,0.574197126204595,0.056774935390879,100,0.033781086557573
FIFO,0.4,0.261443561011382,0.035698466105744,100,0.021240587332918,0.872848622844985,0.085255149405853,100,0.050726813896483
FIFO,0.5,0.502328782518051,0.064503167888523,100,0.038379384893671,1.33199457414319,0.127731156200449,100,0.076000037939267
FIFO,0.6,0.886259193190791,0.110120680538976,100,0.065521804920691,1.9734469494523,0.197640925793435,100,0.117596350847094
FIFO,0.7,1.65791413536207,0.248261586877562,100,0.14771564419215,3.14843457502146,0.402958838362461,100,0.239760508825664
FIFO,0.8,3.12440180786298,0.472444453208934,100,0.281104449659316,5.22052699774812,0.727572291575632,100,0.432905513487501
FIFO,0.9,7.74739923715963,1.9160912545081,218,0.77215574597905,11.3179302571046,2.57150415564913,184,1.12796411883383
PRIORITY,0.1,0.00998525478474,0.005773431959237,100,0.003435192015746,0.135289386738267,0.022980817802728,103,0.013472985207226
PRIORITY,0.2,0.045280223232721,0.011243885626521,100,0.00669011194778,0.299810207526078,0.036652369036251,100,0.02180815957657
PRIORITY,0.3,0.10813239759018,0.017336360369805,100,0.010315134420034,0.478854359386298,0.046518514027726,100,0.027678515846497
PRIORITY,0.4,0.207222158134175,0.025044375170181,100,0.014901403226258,0.690662056474667,0.055235252495419,100,0.032864975234775
PRIORITY,0.5,0.354511052692689,0.034979352935473,100,0.020812714996607,0.949469654180127,0.066003061363751,100,0.039271821511432
PRIORITY,0.6,0.582750338086857,0.059609252409359,100,0.035467505183569,1.2897441522646,0.101637601935233,100,0.060474373151464
PRIORITY,0.7,0.925013583902974,0.089279215270493,100,0.053121133085943,1.76310770738522,0.139030985501146,100,0.082723436373182
PRIORITY,0.8,1.4975947925484,0.160412982495723,100,0.095445724584956,2.50653179583045,0.233426194230935,100,0.138888585567407
PRIORITY,0.9,2.82812117149388,0.447729699960287,100,0.26639917147637,4.16920474053227,0.641618707995316,100,0.381763131257213
